Date,MMAX,AAPL,AMZN,GOOGL,MCD,GM,TSLA,PFE,SBUX,TWTR,VZ,WYNN,KHC,JNJ,HST,HLT,FDX,DPZ,SP500,DJIA,VIXCLS,DEXJPUS,DEXUSUK,DEXUSEU
632,54.2929306,69.83560181,89.46050262,1344.430054,185.521759,36.13914108,85.05000305,33.92874908,84.29665375,32.5,54.83006668,138.2796478,28.48988533,136.8123779,18.1168766,111.0727463,146.4335785,283.2120972,3223.38,28515.45,12.67,109.38,1.2955,1.1084
633,54.68536758,71.22116089,93.43849945,1362.469971,185.8896332,36.04034424,86.18800354,34.00646973,83.87765503,32.63000107,54.83901596,139.7671661,28.17808151,136.7186432,18.21365547,111.6412201,148.0943146,285.754364,3239.91,28621.39,12.65,109.67,1.3007,1.1102
634,54.37506485,71.19412231,93.48999786,1354.640015,186.9367218,36.11938095,86.0759964,33.95465088,83.92526245,32.54999924,55.05374908,138.6465607,28.16917801,136.6436462,18.25236893,112.0900192,148.1331482,285.8228149,3240.02,28645.26,13.43,109.47,1.309,1.1174
635,54.11039734,71.61667633,92.34449768,1339.709961,185.7481232,36.00082397,82.94000244,33.60059738,83.26818848,32.02999878,54.76742935,138.2201538,28.2493515,136.2217712,18.27198219,111.0727463,145.8120117,286.7419434,3221.29,28462.14,14.82,108.85,1.314,1.1217
636,54.30205917,72.13994598,92.39199829,1339.390015,186.4084625,36.15889359,83.66600037,33.83375549,83.72528076,32.04999924,54.93743515,137.714386,28.62351608,136.756134,18.19351959,110.6139755,146.8511658,287.2601929,3230.78,28538.44,13.78,108.67,1.3269,1.1227
637,55.21469498,73.78591156,94.90049744,1368.680054,189.4081879,36.92949677,86.05200195,33.79920959,85.08705139,32.29999924,54.62427139,142.4050293,28.16026497,136.8499298,17.87966919,111.1525269,150.6290588,286.8886108,3257.85,28868.8,12.47,108.43,1.3128,1.1166
638,53.76360321,73.06856537,93.74849701,1361.52002,188.7384796,35.88227081,88.60199738,33.61785889,84.59185028,31.52000046,54.04269791,140.2927551,27.83064651,135.2654877,17.69332123,109.6964264,148.764389,288.1304321,3234.85,28634.88,14.02,107.94,1.3091,1.1173
639,53.12474823,73.65079498,95.14399719,1397.810059,190.8609009,35.40805817,90.30799866,33.57469177,83.92526245,31.63999939,53.92636871,140.0150909,27.89300346,135.096756,17.2323513,109.1279449,148.8809357,287.4263916,3246.28,28703.38,13.85,108.36,1.3163,1.1187
640,53.76360321,73.30440521,95.34300232,1395.109985,191.1439056,34.72637558,93.81199646,33.46242905,83.66815186,32.54000092,53.32688522,140.6795044,27.40302849,135.9217377,17.18331337,108.0009613,150.3376923,285.3730164,3237.18,28583.68,13.79,108.53,1.3127,1.1138
641,54.18341446,74.48360443,94.59850311,1405.040039,194.2380066,34.23239899,98.4280014,33.73012924,84.63947296,33.04999924,53.42531204,141.5621033,27.2515831,135.9029999,17.30100822,108.9185104,152.6005402,284.1116333,3253.05,28745.09,13.45,109.03,1.311,1.1117
642,55.17819595,76.06568909,95.05249786,1419.790039,196.5396881,34.65721893,96.26799774,33.58333206,86.21074677,33.22000122,53.20381546,140.9670868,27.24267197,136.3061218,17.09504318,108.7988281,153.4940186,282.4884644,3274.7,28956.9,12.54,109.47,1.3069,1.1106
643,54.74012375,76.23765564,94.15799713,1428.959961,195.5209198,34.23239899,95.62999725,34.10145187,85.85840607,32.77999878,53.33039093,141.819931,27.34957695,135.9967804,17.18331337,108.3101349,152.1149597,282.6742859,3265.35,28823.77,12.56,109.5,1.306,1.1119
644,55.66189194,77.86642456,94.56500244,1440.030029,194.8039703,34.55842209,104.9720001,34.03237152,86.73452759,32.68999863,53.47503662,145.9850006,27.75937653,136.5967712,17.33043098,108.998291,154.6885834,277.6972351,3288.13,28907.05,12.32,109.93,1.2983,1.1138
645,55.47023773,76.81497192,93.47200012,1430.589966,195.5680542,34.72637558,107.5839996,34.60231018,86.64881897,32.81999969,53.37559128,148.7815247,28.26716614,137.3655396,17.34024048,108.7988281,157.4564056,278.7924194,3283.15,28939.67,12.39,110.05,1.3018,1.113
646,55.22382355,76.48579407,93.10099792,1439.199951,197.8791962,34.72637558,103.6999969,35.12043762,87.1725769,33.22999954,53.42983246,148.7815247,28.15135765,137.8249054,17.30100822,109.3373871,154.5623016,282.165802,3289.29,29030.22,12.42,109.94,1.303,1.116
647,56.15471649,77.44390106,93.89700317,1450.160034,198.8979492,35.12155151,102.697998,35.06863022,88.16294098,34.18999863,53.94514465,150.9433899,28.26716614,138.9405975,17.53639603,111.3021317,154.9410553,280.9826355,3316.81,29297.64,12.32,110.16,1.3076,1.1131
648,55.74403,78.30126953,93.23600006,1479.52002,199.9638824,35.17094803,102.0999985,34.98226929,89.15332031,34.22000122,54.36101532,150.3582916,27.64356613,139.8499756,17.53639603,113.6159363,155.3683777,280.1123657,3329.62,29348.1,12.1,110.16,1.3029,1.1093
649,55.7166481,77.77062225,94.59999847,1482.25,199.1903839,34.56830215,109.4400024,34.83546829,88.11532593,34.09000015,54.53278732,141.1257629,27.62574577,139.9437256,17.25197029,110.3247452,152.9889984,278.7825623,3320.79,29196.04,12.85,109.95,1.3047,1.1096
650,55.91743469,78.0482254,94.3730011,1483.869995,199.4545288,34.48926544,113.9120026,34.70594406,88.11532593,34.02000046,54.67743683,138.9242401,27.32284927,138.987442,17.18331337,110.5541306,151.0563507,279.5648499,3321.75,29186.27,12.91,109.93,1.3136,1.1085
651,57.27725983,78.42410278,94.22899628,1484.689941,201.3222656,34.45962906,114.4400024,35.15497971,89.27713013,33.88999939,54.70455551,137.9523926,27.33176422,139.2499847,17.11466026,110.6638336,150.41539,281.6280212,3325.54,29160.09,12.98,109.39,1.3104,1.1041
652,57.70619965,78.1980896,93.08200073,1466.170044,199.2658539,33.89649582,112.9639969,34.38642502,87.63918304,33.18999863,54.49662399,133.6286774,27.09122467,139.0530853,16.75176811,108.2004318,149.6287384,278.7727966,3295.47,28989.73,14.56,109.31,1.3071,1.1026
653,55.36984253,75.89865112,91.41699982,1431.72998,197.4735565,33.00734329,111.6039963,34.68003082,84.4966507,32.77999878,54.16212463,122.8590469,27.03777695,139.4562073,16.33984184,104.6599121,144.20961,276.6118774,3243.63,28535.8,18.23,108.95,1.3054,1.1019
654,56.55627441,78.04577637,92.66249847,1450.5,198.4640198,33.23456955,113.3799973,32.93566132,84.37284088,33.41999817,54.87632751,123.9300613,26.84178162,140.1593628,16.56542015,107.572113,144.1221924,277.8732605,3276.24,28722.85,16.28,109.17,1.2996,1.1008
655,53.8548584,79.67944336,92.90000153,1456.699951,202.2844238,33.1950531,116.197998,32.45207596,82.58253479,33.63000107,53.81858444,122.8193741,26.38744354,141.1343842,16.4477272,109.7163773,143.7919922,279.1346436,3273.4,28734.45,16.39,109.15,1.3012,1.1004
656,53.27990723,79.5639801,93.53399658,1454.25,203.925827,32.92831039,128.1620026,32.33866501,81.74451447,33.22000122,53.6648941,125.56633,26.67251778,140.9656067,16.23195267,108.7788849,143.9862213,276.132782,3283.66,28859.44,15.49,108.75,1.3106,1.1032
657,52.01133728,76.03621674,100.435997,1432.780029,201.8410797,32.98758316,130.1139984,32.48697281,80.78269958,32.47999954,53.73721313,125.1101608,26.01327896,139.5687103,16.02598953,107.5122757,140.4705658,275.4971619,3225.52,28256.03,18.84,108.5,1.3195,1.1082
658,52.88746643,75.82740784,100.2099991,1482.599976,202.9824982,33.31360626,156,32.72250748,81.90640259,33.06999969,52.48056793,127.5100174,25.96873665,140.7874908,16.03579712,107.5621414,139.6936188,264.741272,3248.92,28399.81,17.97,108.59,1.3006,1.1062
659,53.81836319,78.33074188,102.4834976,1445.410034,202.4542389,33.9557724,177.4120026,32.87953949,84.16333771,33.95999908,52.69754791,131.5957336,25.96873665,142.1281281,16.51638031,110.6438904,143.257843,267.3324585,3297.59,28807.63,16.05,109.41,1.3029,1.1043
660,49.9487648,78.96948242,101.9934998,1446.050049,202.2184143,34.6078186,146.9400024,33.29827499,83.77105713,33.38999939,53.45695877,131.1792297,26.16472626,144.3688354,16.71253777,112.9577026,145.6274872,271.8401794,3334.69,29290.85,15.15,109.74,1.3,1.1006
661,50.34120178,79.89318085,102.5114975,1475.969971,200.8034668,33.91625595,149.7920074,33.37678528,82.42208099,38.40999985,53.73721313,133.0733337,25.88855743,143.9375763,16.67330742,112.3991928,144.3455963,273.2090759,3345.78,29379.77,14.96,109.89,1.2935,1.0979
662,49.37379837,78.80722809,103.9639969,1479.109985,199.6148834,33.2246933,149.6139984,33.19359207,82.6803894,37.02999878,54.18924713,125.85392,26.31617737,142.4000244,16.37907219,110.5441513,151.1729431,269.3956299,3327.71,29102.51,15.47,109.81,1.2908,1.095
663,50.14042664,79.18152618,106.6955032,1508.660034,201.124176,33.83721924,154.2559967,32.98423004,83.74237061,35.95999908,54.46046829,126.8158417,26.44980049,142.3718872,16.3692646,111.0727463,152.2606201,268.7503357,3352.09,29276.82,15.04,109.77,1.2919,1.0916
664,50.87966537,78.70378876,107.5400009,1510.060059,203.5013428,34.58805847,154.8760071,33.22848511,83.72323608,35.65000153,53.05916595,130.8916473,26.73488235,142.4937744,16.6046524,112.6385498,153.4454346,269.6302795,3357.75,29276.34,15.18,109.78,1.2945,1.0917
665,51.30860519,80.57282257,108,1518.630005,205.133255,35.06227493,153.4579926,32.92315674,84.73735809,36.79000092,52.64330673,135.6814575,26.76160622,141.6500092,16.7615757,113.3965225,153.9407501,274.7931519,3379.45,29551.42,13.74,110,1.2978,1.0893
666,50.92529678,79.99906158,107.4934998,1513.390015,205.0955048,34.86468506,160.8000031,32.2165451,86.03852844,37.15999985,53.02301025,132.5080719,24.73933983,140.7124939,16.54580688,112.658493,156.8154449,279.6821899,3373.94,29423.31,14.15,109.81,1.3051,1.0848
667,49.27341843,80.01876831,106.7434998,1518.72998,204.7842407,34.34107208,160.0059967,31.85014725,85.41664886,36.90999985,52.8964386,131.04039,23.94646645,140.7500153,16.58503723,112.9277802,154.0475922,285.1285706,3380.16,29398.08,13.68,109.77,1.3039,1.0839
668,49.46506882,78.55357361,107.7835007,1519.439941,203.8975067,33.99528885,171.6799927,31.68439484,85.36881256,38.06000137,52.35400391,132.349411,24.34736061,139.8218384,16.52619171,111.6312485,153.9990082,289.2158203,3370.29,29232.19,14.83,109.8,1.3017,1.0815
669,49.23690796,79.69125366,108.5110016,1524.869995,203.4069977,34.49914169,183.4839935,31.60588264,86.23941803,38.77000046,52.6342659,135.03685,24.32953835,139.6343384,16.38887978,112.369278,156.4949493,290.5065002,3386.15,29348.03,14.38,111.17,1.2934,1.0794
670,49.96702576,78.873703,107.6549988,1516.98999,202.8881989,34.86468506,179.8820038,31.27438164,84.76607513,39.04999924,52.51673508,132.2204895,24.42753983,139.0999298,16.84984779,111.7010574,160.1562653,364.8785706,3373.23,29219.98,15.56,111.86,1.2877,1.0797
671,49.31905365,77.08839417,104.7985001,1483.459961,203.6334076,34.23239899,180.1999969,31.1609745,83.57972717,38.31000137,52.61618423,126.8852615,24.28499985,140.5624695,17.04600334,109.2775497,158.5441437,363.7052002,3337.75,28992.41,17.08,111.74,1.2966,1.0855
672,47.4937706,73.42667389,100.4645004,1419.859985,201.416626,32.69120026,166.7579956,30.2449913,80.86260986,35.88999939,52.42633057,119.1699982,23.72375488,137.6659546,16.11426163,103.742363,150.3862762,354.9537659,3225.89,27960.8,25.03,110.56,1.2923,1.0857
673,46.01528549,70.93953705,98.63700104,1386.319946,200.0771179,31.36734962,159.9819946,29.59943771,78.63344574,35.20999908,51.63980865,113.8899994,23.22486496,136.4771271,15.09424686,98.61608124,141.4029236,360.4784241,3128.21,27081.36,27.85,110.23,1.3004,1.0868
674,46.61763382,72.06490326,98.97949982,1390.469971,198.1904602,31.61433601,155.7599945,30.28860855,77.17922211,34.63000107,51.65787888,110.75,22.84179688,135.5619202,14.60385609,97.63870239,140.3637695,358.5325623,3116.39,26957.59,27.56,110.36,1.2921,1.0887
675,44.13525772,67.35415649,94.21499634,1314.949951,189.6062927,30.3398819,135.8000031,29.7477417,74.90222168,33.00999832,49.77744293,111.1600037,22.24491692,131.2595825,14.49596882,95.72088623,134.7600555,340.1399841,2978.76,25766.64,39.16,110.15,1.2876,1.0977
676,43.76107407,67.31475067,94.1875,1339.25,184.3096771,30.13241386,133.5980072,29.15453148,75.0361557,33.20000076,48.96379089,107.9800034,22.06674194,126.8817596,14.20173359,97.08932495,137.1006165,331.9264221,2954.22,25409.36,40.11,108.12,1.2778,1.1001
677,45.9696579,73.58180237,97.69750214,1386.319946,192.2640991,31.04132652,148.723999,30.42818832,78.81522369,35.81999969,51.82061005,107.9400024,23.22486496,132.1087341,14.68231773,96.35016632,135.7215424,339.8075256,3090.23,26703.32,33.42,108.02,1.2791,1.1164
678,45.82363129,71.24490356,95.44950104,1337.719971,189.3784637,30.152174,149.102005,29.9222126,75.19878387,34.93000031,50.35603714,102.4400024,22.71707535,127.9290237,13.89769173,93.22373199,129.2535248,331.9361572,3003.37,25917.41,36.82,107.28,1.2827,1.1175
679,46.94618225,74.54955292,98.79149628,1381.599976,196.5071259,31.15000153,149.8999939,31.75418472,76.22248077,36,52.54386139,105.6600037,23.56340027,135.3732452,13.99577045,98.27796936,132.4778442,334.3024902,3130.12,27090.86,31.99,107.34,1.2836,1.113
680,45.87838745,72.13139343,96.20149994,1314.76001,188.2489319,30.10000038,144.9080048,30.93415833,72.89308167,34.97000122,51.67596817,95.58000183,23.74157143,133.9862823,12.89729214,91.39581299,126.1846085,325.6390991,3023.94,26121.28,39.62,106.56,1.2939,1.1202
681,44.95662308,71.1734848,95.05449677,1295.73999,188.7615051,28.69000053,140.6959991,30.55031776,72.07985687,33.45999908,51.41378784,94.02999878,23.18923378,134.0051727,13.20133591,90.34700775,124.6229248,328.9440918,2972.37,25864.78,41.94,105.31,1.301,1.1319
682,41.35169983,65.54421234,90.03050232,1215.790039,177.3708649,24.69000053,121.5999985,29.45113373,67.76502991,32.45999908,50.47356415,81.93000031,21.34514046,128.7309875,11.83804798,86.08187103,112.9297562,329.1983032,2746.56,23851.02,54.46,102.52,1.31,1.142
683,43.71543503,70.26482391,94.59100342,1275.170044,189.7106934,27.12000084,129.0659943,30.17519951,71.63019562,34.31000137,51.09736633,90.16999817,21.82620811,133.6371918,12.3774786,90.21715546,117.7807541,336.316803,2882.23,25018.16,47.3,103.71,1.2933,1.1342
684,41.36995697,67.82448578,91.04299927,1210.900024,178.6903076,26,126.8460007,28.06406975,65.34450531,31.29999924,49.5695076,80.87000275,21.07788467,124.3531647,11.32804108,80.99766541,108.3520584,325.2773132,2741.38,23553.22,53.9,104.81,1.2887,1.128
685,40.6580925,61.12650299,83.83049774,1111.550049,161.4904785,23.04000092,112.1100006,26.18848038,59.41278458,26.78000069,46.28777695,68.01999664,18.17808723,118.3242264,10.30802727,76.63264465,94.67750549,310.8011169,2480.64,21200.62,75.47,105.67,1.2541,1.1081
686,44.65546036,68.44997406,89.25,1214.27002,168.1349945,24.70999908,109.3239975,28.53515053,66.89440155,29.29000092,48.9728241,72.51999664,21.72127533,126.7024689,11.19073105,78.54046631,104.0769272,310.33078,2711.02,23185.62,57.83,107.15,1.2406,1.1066
687,37.39085007,59.64408112,84.45749664,1073,141.4429779,21,89.01399994,26.32805443,56.05467224,24.04000092,46.09792709,54.79999924,19.95421219,119.9470291,9.435130119,69.46082306,88.32335663,280.6237488,2386.13,20188.52,82.69,105.64,1.2278,1.1139
688,41.20567703,62.26664352,90.39199829,1118.060059,140.1235504,20.31999969,86.04000092,28.05534363,56.42779541,24.47999954,49.09939957,54.38000107,21.59440804,128.8725281,9.87648201,64.75618744,92.68634033,292.7966309,2529.19,21237.38,75.91,107.41,1.2017,1.0971
689,39.23438263,60.74235535,91.5,1091.189941,130.327652,16.79999924,72.2440033,28.22981644,53.8924675,22,49.10843277,43.02000046,21.46754074,127.3346176,9.131088257,56.61546326,97.29332733,284.2304993,2398.1,19898.92,76.45,108.45,1.176,1.0833
690,38.93320465,60.27694702,94.04650116,1111.670044,141.9080963,17.70999908,85.52799988,26.5374279,58.7526474,24.12999916,48.47559738,46.58000183,20.18982315,119.8715515,10.15110207,57.96392441,109.0060196,316.7112427,2409.39,20087.19,72,110.08,1.1662,1.0699
691,37.17181396,56.45023346,92.30449677,1068.209961,140.9493866,18.13999939,85.5059967,25.30738831,55.51890945,23.95000076,46.83020782,51.97000122,20.18982315,113.1161041,10.43552876,61.52985764,108.400856,293.9825745,2304.92,19173.98,66.04,111.3,1.1743,1.0682
692,37.21744537,55.25099564,95.14150238,1054.130005,130.1378174,17.60000038,86.85800171,24.85375404,54.10294724,24.69000053,45.48316193,57.56999969,18.8214798,104.8604736,10.47476006,63.25789261,109.0840988,317.4266968,2237.4,18591.93,61.59,111.36,1.1492,1.076
693,40.30575943,60.79407883,97.00499725,1130.01001,153.7258606,21.11000061,101,25.90932083,62.07248688,25.85000038,45.19386292,66.55999756,20.83321381,112.4462204,10.89649677,69.31098938,117.1658325,336.7249451,2447.33,20704.91,61.67,111.44,1.1784,1.0794
694,41.28883362,60.45917511,94.29199982,1101.619995,154.7035522,21.48999977,107.8499985,25.95293999,62.96224976,25.96999931,45.14866257,75.05999756,20.80602264,112.6537857,11.906703,72.16773224,115.4772644,315.0548096,2475.56,21200.55,63.95,111.43,1.1763,1.0835
695,44.48843765,63.64071655,97.77449799,1162.920044,158.8516388,22.55999947,105.6320038,27.6976757,66.8752594,26.40999985,48.40327454,71.51000214,22.44622231,119.4186707,12.2205534,73.11664581,122.5927277,331.7754517,2630.07,22552.17,61,109.45,1.214,1.1025
696,44.48843765,61.00584412,95.00499725,1110.26001,155.6812439,21.37999916,102.8720016,26.95616341,63.46931458,25.29000092,47.70714951,63.31000137,21.96594429,116.2013474,11.06322956,69.07126617,117.6929321,332.0008545,2541.47,21636.78,65.54,108.16,1.236,1.1059
697,46.25053024,62.74682617,98.19750214,1146.310059,159.5920563,21.31999969,100.4260025,28.50024986,64.92353058,25.59000015,49.51526642,61.09999847,22.80869865,125.4948044,11.40271473,68.60179901,121.3336105,339.8515015,2626.65,22327.48,57.08,108.06,1.2392,1.1018
698,45.25818634,62.61877441,97.48600006,1161.949951,156.9532013,20.78000069,104.8000031,28.47408485,62.8952713,24.55999947,48.57504272,60.18999863,22.41903687,123.7210236,11.02328968,68.16230011,118.356636,317.6226501,2584.59,21917.16,53.54,107.53,1.2454,1.1016
699,44.38641739,59.32396698,95.38500214,1102.099976,150.1378174,19.26000023,96.31199646,27.6976757,59.91028976,23.31999969,47.84275055,54,21.45847893,121.5321045,10.26443958,62.96822357,110.7629013,327.1296997,2470.5,20943.51,57.06,107.05,1.2394,1.0934
700,44.1267395,60.31387711,95.9414978,1117.030029,153.2987366,18.19000053,90.89399719,28.6747303,62.18730164,23.02000046,49.94920731,52.66999817,22.32842064,125.6268997,9.535545349,57.79412079,113.8472519,326.8161011,2526.9,21413.44,50.91,107.85,1.238,1.0862
701,42.43882751,59.44708633,95.32949829,1092.699951,152.1881256,18.04000092,96.0019989,29.34645271,60.32167816,23.09000015,49.45197678,48.5,22.94462395,126.5892639,9.046287537,55.87630463,106.6049042,321.6999817,2488.65,21052.53,46.8,108.53,1.2228,1.0797
702,45.10980225,64.63310242,99.87950134,1183.189941,168.0495453,19.54999924,103.2480011,30.1577549,64.85655975,24.93000031,51.26009369,56.72999954,23.47927094,131.8634186,10.40422821,63.72735596,116.1702728,331.7851868,2663.68,22679.99,45.24,109.11,1.2298,1.0808
703,45.50860214,63.88449097,100.5800018,1182.560059,166.6731873,21.29999924,109.0899963,29.32028198,65.73677063,25.61000061,51.51322556,60.84999847,24.11360359,129.712265,10.67381954,65.75504303,113.1737823,327.315918,2659.41,22653.86,46.7,108.97,1.2343,1.0886
704,47.32633972,65.51959229,102.1500015,1207,168.4767151,23.12999916,109.7679977,30.18392372,68.47299957,27.86000061,52.25455856,69.06999969,24.75699997,135.1656647,11.24295712,70.01019287,122.5341568,336.9895325,2749.98,23433.57,43.35,108.7,1.2394,1.0864
705,47.53037643,65.99239349,102.1380005,1206.569946,174.3713379,24.05999947,114.5999985,30.87309837,70.6830368,27.77000046,52.48757172,70.65000153,25.47288513,133.250351,11.89197254,68.37205505,119.361969,336.8034058,2789.82,23719.37,41.67,108.38,1.2458,1.0931
706,47.21505356,67.28767395,108.4434967,1210.410034,170.9731293,23.01000023,130.1900024,30.6550045,68.65478516,27.20999908,51.78396606,69.30000305,25.30977058,131.8728485,11.39272976,66.56412506,120.5722809,348.074585,2761.63,23390.77,41.17,107.59,1.2518,1.0906
707,47.6973114,70.68590546,114.1660004,1265.22998,174.6466675,22.97999954,141.9779968,31.78907967,70.48213196,27.94000053,53.12721634,74.48000336,25.78098869,137.7791595,11.42268372,69.93029022,122.0851669,351.1325073,2846.06,23949.76,37.76,107.08,1.2617,1.0971
708,46.58440781,70.04073334,115.3840027,1257.300049,168.8089447,21.65999985,145.9660034,31.37907028,69.41059875,27.51000023,52.0215416,71.84999847,25.41851425,139.3170776,11.25294209,69.79044342,117.0291977,347.5649414,2783.36,23504.35,40.84,107.42,1.2523,1.0909
709,46.95537949,70.59725952,120.4095001,1257.430054,170.3846283,20.87000084,149.0420074,31.30055237,70.32905579,26.54999924,52.68860626,72.29000092,26.48781204,141.213501,10.98335075,70.07012939,116.2288284,353.2985535,2799.55,23537.68,40.11,107.72,1.2433,1.084
710,47.73441696,69.63934326,118.75,1279,176.6494751,22.47999954,150.7779999,32.19908905,73.76368713,26.70000076,53.41963196,78.45999908,26.57843018,143.4307404,11.35278988,75.5338974,121.8606644,355.7488098,2874.56,24242.49,38.15,107.52,1.2503,1.0883
711,47.14086151,68.19387054,119.6804962,1261.150024,172.4254608,22.37999916,149.2720032,31.47502899,72.06072235,27.01000023,53.11808777,73.29000092,26.43344116,143.1004791,10.78365326,72.1977005,119.7035904,363.109375,2823.16,23650.44,43.83,107.69,1.2467,1.0874
712,46.12997055,66.08597565,116.4059982,1212.160034,168.562149,21.23999977,137.3439941,31.07373238,69.57322693,25.75,51.92103195,70.40000153,25.79910851,141.2229309,10.54401684,71.26876068,117.595314,357.95401,2736.56,23018.88,45.41,107.69,1.2266,1.0854
713,47.05739975,67.98947144,118.1744995,1258.410034,177.0101776,21.29999924,146.4219971,31.62333107,74.09856415,28.44000053,52.99015045,70.02999878,26.061903,144.3459015,10.6039257,70.70939636,115.7017593,376.1153564,2799.31,23475.82,41.98,107.81,1.2332,1.0829
714,44.41424179,67.72599792,119.9725037,1271.170044,172.7956696,21.52000046,141.1260071,32.00717545,71.89808655,27.86000061,52.62464142,76.05000305,25.8534832,146.7235413,10.79363823,71.85809326,117.9857254,362.2861023,2797.8,23515.26,41.38,107.65,1.2369,1.0815
715,45.10052872,69.68122101,120.5110016,1276.599976,174.6751251,21.95000076,145.0299988,32.60910416,72.30948639,28.73999977,52.93532562,76.61000061,26.48781204,146.11026,11.0831995,71.28874207,120.113533,359.9828491,2836.74,23775.27,35.93,107.44,1.2335,1.0798
716,45.47150421,69.73046112,118.8000031,1270.859985,176.4501343,22.45000076,159.75,33.43785095,74.37600708,30,52.82567596,82.76999664,27.35775185,145.5724335,11.55248737,75.10438538,124.2422638,354.8274841,2878.48,24133.78,33.29,107.22,1.2421,1.0829
717,45.43440628,68.60018158,115.7040024,1232.589966,176.4880829,22.18000031,153.8240051,33.07146072,75.28488922,28.79000092,52.84394836,82.16000366,27.57523346,142.836319,11.67230606,75.66374969,124.681488,348.9272766,2863.39,24101.55,33.57,106.83,1.2438,1.0836
718,47.35416794,70.85337067,118.635498,1342.180054,178.282135,23.78000069,160.102005,33.25465393,73.53408813,31.09000015,53.10894394,89.02999878,27.6658535,141.751297,12.55097389,79.18972778,126.3798218,354.8078918,2939.51,24633.86,31.23,106.67,1.2429,1.0853
719,46.32472992,72.34809113,123.6999969,1346.699951,178.0353394,22.29000092,156.3760071,33.46402359,73.40971375,28.68000031,52.49671173,85.52999878,27.48461533,141.5625763,12.29136753,75.62379456,123.7347031,354.7294617,2912.43,24345.72,34.15,106.94,1.2602,1.0934
720,44.24730682,71.18334961,114.302002,1317.319946,173.3841705,20.89999962,140.2640076,32.83592224,70.59693909,27.84000015,51.93016815,80.83000183,26.62373734,139.9114685,11.42268372,71.94798279,115.3698959,350.1915894,2830.71,23723.69,37.19,106.76,1.2509,1.0998
721,43.06947708,72.19050598,115.7994995,1322.900024,172.6342621,20.75,152.2380066,32.81847382,68.77916718,28.22999954,51.39103699,80.44999695,26.21595573,139.8926086,11.09318352,71.3286972,113.0761719,351.95578,2842.74,23749.76,35.97,106.82,1.243,1.0911
722,43.35697937,73.27400208,115.8899994,1349.02002,170.1378479,21.26000023,153.6419983,33.59488297,69.74544525,28.06999969,51.63775635,79.66999817,26.22501755,141.0531158,10.95339584,71.65830994,114.8525925,364.0698853,2868.44,23883.09,33.61,106.52,1.2449,1.0844
723,44.07109451,74.02998352,117.5630035,1345.430054,167.9831085,21.88999939,156.5160065,33.59488297,69.80284882,27.68000031,50.84276962,79.25,26.64186287,139.7133484,10.51406193,70.70939636,112.3636627,364.893158,2848.42,23664.64,34.12,106.07,1.2347,1.0806
724,45.18400192,74.79580688,118.3805008,1369.280029,171.9223785,22.44000053,156.0079956,32.56403732,73.12220764,28.77000046,50.78794479,79.59999847,26.1253376,139.2509918,11.03327465,71.81813049,113.9448547,359.8652344,2881.19,23875.89,31.44,106.36,1.2349,1.0815
725,47.35416794,76.57607269,118.9804993,1384.339966,172.0267944,23.93000031,163.8840027,32.79311371,74.92141724,29.93000031,52.08551407,86.94000244,26.78685188,140.2983093,11.04325962,72.10780334,117.5562668,361.7666626,2929.8,24331.32,27.98,106.5,1.2436,1.0854
726,46.24125671,77.78102875,120.4499969,1403.589966,171.6945648,22.79999924,162.2579956,33.56844711,72.99714661,29.69000053,51.53723907,82.66999817,26.57843018,140.6851654,10.15460682,68.22223663,114.745224,369.9798889,2930.32,24221.99,27.57,107.7,1.233,1.0818
727,45.091259,76.89212799,117.8475037,1375.180054,167.5749512,22.55999947,161.8820038,32.91645813,71.53469086,29.14999962,50.67829132,78.66000366,26.62373734,138.8264618,9.815121651,66.92371368,110.4310455,370.42099,2870.12,23764.78,33.04,107.33,1.2299,1.0864
728,43.98762894,75.96372223,118.3960037,1348.329956,164.043869,21.45999908,158.1920013,32.64333725,70.83233643,28.12999916,50.12088394,76.76999664,26.061903,138.8170166,9.435696602,64.77616119,106.7220306,377.3012695,2820,23247.97,35.28,106.92,1.2225,1.0837
729,44.58117294,76.43041229,119.4424973,1356.859985,166.5023499,22.30999947,160.6660004,33.4098587,71.38075256,28.55999947,50.17570114,78.30000305,26.09815216,139.2982178,10.02480316,68.09237671,106.4975433,368.5293274,2852.5,23625.34,32.61,107.09,1.2194,1.08
730,44.302948,75.97853851,120.4889984,1373.060059,164.9835815,22.62999916,159.8339996,33.26888657,71.35189819,29,49.99295044,77.69999695,26.46062469,141.9399872,10.04477406,68.46195984,104.94561,368.5587769,2863.7,23685.42,31.89,107.27,1.2129,1.0816
731,45.79610062,77.76867676,121.3130035,1385.180054,170.697876,24.80999947,162.7259979,33.54201508,73.34350586,29.63999939,50.91587448,81.47000122,27.97395706,142.0154877,11.76216984,72.98680115,116.3361969,357.2483215,2953.91,24597.37,29.3,107.25,1.2211,1.0904
732,46.528759,77.31931305,122.4664993,1374.400024,170.4510803,24.69000053,161.602005,33.19840622,72.98751831,29.87999916,49.69140625,82.02999878,27.10401726,140.600235,11.53251839,75.20427704,112.0415497,362.6487427,2922.94,24206.86,30.53,107.89,1.2255,1.0937
